id,doi,title,abstract,authors,publication_date,journal,source_database,keywords,url,citation_count,language,paper_type,year_abs,jd,am_day,data_hash,created_at
923,10.2307/jj.30776227.24,CHRONOLOGY OF CUSTODY/GUARDIANSHIP EVENTS,,,2025-10-07,Twice Blessed,crossref,chronology,https://doi.org/10.2307/jj.30776227.24,0,en,book-chapter,2025,2460955.5,722791.5,6dfb3fc3b5f80a873d8c0906a0e59cf6,2025-11-04 00:22:52
1070,,"Hire Your Anthropologist! Rethinking Culture Benchmarks Through an
  Anthropological Lens","Cultural evaluation of large language models has become increasingly
important, yet current benchmarks often reduce culture to static facts or
homogeneous values. This view conflicts with anthropological accounts that
emphasize culture as dynamic, historically situated, and enacted in practice.
To analyze this gap, we introduce a four-part framework that categorizes how
benchmarks frame culture, such as knowledge, preference, performance, or bias.
Using this lens, we qualitatively examine 20 cultural benchmarks and identify
six recurring methodological issues, including treating countries as cultures,
overlooking within-culture diversity, and relying on oversimplified survey
formats. Drawing on established anthropological methods, we propose concrete
improvements: incorporating real-world narratives and scenarios, involving
cultural communities in design and validation, and evaluating models in context
rather than isolation. Our aim is to guide the development of cultural
benchmarks that go beyond static recall tasks and more accurately capture the
responses of the models to complex cultural situations.",Mai AlKhamissi; Yunze Xiao; Badr AlKhamissi; Mona Diab,2025-10-07,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.05931v2,0,en,preprint,2025,2460955.5,722791.5,0ca21b6010ff93072734d361ebce2f99,2025-11-04 00:33:39
1071,,"Artificially intelligent agents in the social and behavioral sciences: A
  history and outlook","We review the historical development and current trends of artificially
intelligent agents (agentic AI) in the social and behavioral sciences: from the
first programmable computers, and social simulations soon thereafter, to
today's experiments with large language models. This overview emphasizes the
role of AI in the scientific process and the changes brought about, both
through technological advancements and the broader evolution of science from
around 1950 to the present. Some of the specific points we cover include: the
challenges of presenting the first social simulation studies to a world unaware
of computers, the rise of social systems science, intelligent game theoretic
agents, the age of big data and the epistemic upheaval in its wake, and the
current enthusiasm around applications of generative AI, and many other topics.
A pervasive theme is how deeply entwined we are with the technologies we use to
understand ourselves.",Petter Holme; Milena Tsvetkova,2025-10-07,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.05743v2,0,en,preprint,2025,2460955.5,722791.5,57992986975d1cd114e8958e05b23c98,2025-11-04 00:33:39
924,10.59887/2073-6673.2025.18(3)-1,Characteristics and Chronology of Baltic Inflows in October and December 2023 According to NEMO Reanalysis — Virtual Cruise,,V. T. Paka; M. N. Golenko; V. M. Zhurbas; A. O. Korzh,2025-10-06,Fundamental and Applied Hydrophysics,crossref,chronology,https://doi.org/10.59887/2073-6673.2025.18(3)-1,0,en,journal-article,2025,2460954.5,722790.5,369ae9f7ca96a18c89629b5b5cd9ea79,2025-11-04 00:22:52
1072,,"Ecosystem Recovery to Historical Targets Becomes Unattainable Under
  Modelled Fishing and Climate in the Barents Sea","Climate change and fisheries jointly shape the resilience of the Barents Sea
marine ecosystem, yet the recovery of key fish populations to climate and
anthropogenic disturbances requires further investigation. This study examines
how fishing pressure and climate change, driven by the NEMO-MEDUSA Earth system
model, influence the recovery times of Demersal and Planktivorous fish in the
Barents Sea. We used the StrathE2EPolar end-to-end ecosystem model to simulate
transient dynamics under increasing fishing pressure scenarios, and quantified
recovery times for Demersal, Planktivorous, and ecosystem-wide groups relative
to a shifting unfished baseline. Recovery times increased with both fishing
intensity and climate change, by as much as 18 years for Demersal fish and 54
years for Planktivorous fish across all fishing scenarios. At the ecosystem
level, recovery was constrained by the slow rebound of top predators, many of
which experienced biomass collapse under climate change, preventing recovery to
a shifting baseline. Our results suggest that fishing pressure in tandem with
climate change substantially reduces ecosystem resilience, highlighting the
importance of sustainable harvest strategies in a changing climate.",Matthew Hatton; Jack H Laverick; Neil Banas; Michael Heath,2025-10-06,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.04806v1,0,en,preprint,2025,2460954.5,722790.5,c5765cd6502dd3c857af8abd5f32dcf7,2025-11-04 00:33:39
1073,,"Lorentz, Poincare, Einstein, and the Genesis of the Theory of Special
  Relativity","This work offers a historical reading of the genesis of special relativity by
placing the contributions of Lorentz, Poincare, and Einstein within their
scientific and editorial context. It highlights the importance of the German
periodical Beiblatter zu den Annalen der Physik as a key channel for the
dissemination of international scientific research. The perspective advanced
here is that the true revolution did not lie in special relativity itself, but
in Maxwell's electrodynamics. Special relativity thus appears as the necessary
expression of a framework already transformed by the universality of the speed
of light.",Hector Giacomini,2025-10-06,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.17838v2,0,en,preprint,2025,2460954.5,722790.5,d3f6d4f5e799d6aa4ca645b291f595d8,2025-11-04 00:33:39
1074,,"The Evolution of Enumerative Geometry: A Narrative from Classical
  Problems to Enriched Invariants","Enumerative geometry, the art and science of counting geometric objects
satisfying geometric conditions, has seen a resurgence of activity in recent
years due to an influx of new techniques that allow for enriched computations.
This paper offers a historical survey of enumerative geometry, starting with
its classical origins and real counterparts, to new advances in quadratic
enrichment. We include a brief survey of the paradigm shift initiated by
Gromov-Witten theory, whose impact can be seen in recent results in
quadratically enriched enumerative geometry. Finally, we conclude with a brief
overview of emerging directions including random and equivariant enumerative
geometry.",Candace Bethea; Thomas Brazelton,2025-10-05,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.04275v1,0,en,preprint,2025,2460953.5,722789.5,ee68e7cd425491d1e3052e9962a98768,2025-11-04 00:33:39
1075,,R v F (2025): Addressing the Defence of Hacking,"The defence of hacking (sometimes referred to as the ""Trojan Horse Defence""
or the ""SODDI Defence"", Some Other Dude Did It Defence) is prevalent in
computer cases and a challenge for those working in the criminal justice
system. Historical reviews of cases have demonstrated the defence operating to
varying levels of success. However, there remains an absence in academic
literature of case studies of how digital forensics investigators can address
this defence, to assist courts in acquitting the innocent and convicting the
guilty. This case study follows the case of R v F where a defendant asserted
this defence and the author worked alongside a police investigator to
investigate the merits of the defence and bring empirical evidence before the
jury. As the first case study of its kind, it presents practical lessons and
techniques for digital forensic investigators.",Junade Ali,2025-10-04,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.03764v1,0,en,preprint,2025,2460952.5,722788.5,3bca11df63d81e0cb55f812666be90cf,2025-11-04 00:33:39
925,10.47979/aror.j.93.2.435-463,Koh Choon Eiow’s Chronology on Death and Transculturation in Taiwan,,Joy Shihyi Huang,2025-10-03,Archiv orientální,crossref,chronology,https://doi.org/10.47979/aror.j.93.2.435-463,0,en,journal-article,2025,2460951.5,722787.5,bc5db4e336127c8467bbdccf1f2bc4a5,2025-11-04 00:22:52
926,10.59236/geomorphica.v2i1.52,"Extent and chronology of glaciation in the southern Black Forest, south-west Germany: the case of Haslach Valley",,Felix Martin Hofmann; Alexander Berger; Alexander Herzog; Lukas Gegg; ASTER Team; Frank Preusser,2025-10-03,Geomorphica,crossref,chronology,https://doi.org/10.59236/geomorphica.v2i1.52,0,en,journal-article,2025,2460951.5,722787.5,242bd9190434015a89c07c2966c62354,2025-11-04 00:22:52
927,10.3389/fvets.2025.1597710,"Cronodent I, 3D interactive manual for self-learning of the dental chronology of equines",,Evangelina Rodero; Ana González-Martínez; Andres Diz; Jesus Rodero,2025-10-02,Frontiers in Veterinary Science,crossref,chronology,https://doi.org/10.3389/fvets.2025.1597710,0,en,journal-article,2025,2460950.5,722786.5,444789995a084c887ff96341d37a70c0,2025-11-04 00:22:52
928,10.35120/sciencej0403127k,ART AS A WEAPON: SERBIAN EPISODES (A Chronology),,Predrag Dragojević,2025-10-02,SCIENCE International Journal,crossref,chronology,https://doi.org/10.35120/sciencej0403127k,0,en,journal-article,2025,2460950.5,722786.5,55ec6645aece32d33cfb3d5c1ba43202,2025-11-04 00:22:52
1138,,"Z-scores-based methods and their application to biological monitoring:
  An extended analysis of professional soccer players and cyclists athletes","The increase in the collection of biological data allows for the individual
and longitudinal monitoring of hematological or urine biomarkers. However,
identifying abnormal behavior in these biological sequences is not trivial.
Moreover, the complexity of the biological data (correlation between
biomarkers, seasonal effects, etc.) is also an issue. Z-score methods can help
assess the abnormality in these longitudinal sequences while capturing some
features of the biological complexity. This work details a statistical
framework for handling biological sequences using three custom Z-score methods
in the intra-individual variability scope. These methods can detect abnormal
samples in the longitudinal sequences with respect to the seasonality,
chronological time or correlation between biomarkers. One of these methods is
an extension of one custom Z-score method to the Gaussian linear model, which
allows for including additional variables in the model design. We illustrate
the use of the framework on the longitudinal data of 3,936 professional soccer
players (5 biomarkers) and 1,683 amateur or professional cyclists (10
biomarkers). The results show that a particular Z-score method, designed to
detect a change in a series of consecutive observations, measured a high
proportion of abnormal values (more than three times the false positive rate)
in the ferritin and IGF1 biomarkers for both data sets. The proposed framework
and methods could be applied in other contexts, such as the clinical patient
follow-up in monitoring abnormal values of biological markers. The methods are
flexible enough to include more complicated biological features, which can be
directly incorporated into the model design.",Geoffroy C. B. Berthelot; Brigitte Gelein; Eric Meinadier; Emmanuel Orhant; Jérôme Dedecker,2025-10-02,arXiv preprint,arxiv,chronology,http://arxiv.org/abs/2510.01810v1,0,en,preprint,2025,2460950.5,722786.5,693793019e39042b9b9cd8c46ab13d11,2025-11-04 00:33:39
929,10.1109/jsen.2025.3600638,TCGM: Spatiotemporal Clues for Multiobject Tracking via Topological Chronology Graph Neural Network,,Wenyuan Qin; Heyi Quan; Xiangxi Kong; Hao Xu; Chengwei Pan; Xiwang Dong,2025-10-01,IEEE Sensors Journal,crossref,chronology,https://doi.org/10.1109/jsen.2025.3600638,0,en,journal-article,2025,2460949.5,722785.5,2a1ee9ca40bb7ac72f4b20d9ea747791,2025-11-04 00:22:52
930,10.1016/j.icarus.2025.116653,Landslide chronology on mars: A window into the past of Valles Marineris and martian slopes,,Giovanni Battista Crosta; Fabio Vittorio De Blasio; Elena Valbuzzi; Alessandro Martinazzi,2025-10-01,Icarus,crossref,chronology,https://doi.org/10.1016/j.icarus.2025.116653,0,en,journal-article,2025,2460949.5,722785.5,d1b6c4e7ed9ca0f7c3439c8459f0619d,2025-11-04 00:22:52
931,10.1016/j.est.2025.117950,Sparse chronology strategy for integrating seasonal energy storage in capacity expansion models,,Yunzhi Chen; Brian Sergi; Jonathan Ho; Gord Stephen; Wesley Cole; Kody Powell,2025-10-01,Journal of Energy Storage,crossref,chronology,https://doi.org/10.1016/j.est.2025.117950,0,en,journal-article,2025,2460949.5,722785.5,0dd3bed5cf8ba5952b85cf08e0638516,2025-11-04 00:22:52
932,10.1016/j.jasrep.2025.105241,How long were alignments of heating stones hearths used during the Early Iron Age in Western Europe? Evidence of a long chronology by archaeomagnetic dating at Saint-Maximin-la-Sainte-Baume (Southern France),,G. Hervé; M. Marmara; A. Chauvin; C. Vaschalde; E. Martin-Kobierzyki; B. Brossier; F. Demory,2025-10-01,Journal of Archaeological Science: Reports,crossref,chronology,https://doi.org/10.1016/j.jasrep.2025.105241,0,en,journal-article,2025,2460949.5,722785.5,b10cca50bf6233e4c88c030ffee7b1ea,2025-11-04 00:22:52
933,10.1016/j.palaeo.2025.113128,Quantitative reconstruction of provenance and dust source model for the sandy lands in Northeast China: Constraints from detrital zircon U Pb chronology,,Yehui Wang; Yuanyun Xie; Lei Sun; Peng Wu; HaiJin Liu; Haodong Qi; Yunping Chi,2025-10-01,"Palaeogeography, Palaeoclimatology, Palaeoecology",crossref,chronology,https://doi.org/10.1016/j.palaeo.2025.113128,1,en,journal-article,2025,2460949.5,722785.5,5c4bf916e47fd8483373513f5f31043f,2025-11-04 00:22:52
934,10.1016/j.jhevol.2025.103748,A normal magnetostratigraphic polarity interval in the Main Ethiopian Rift at 1.6 Ma: Implications for Acheulean and Homo erectus chronology,,Gen Suwa; Shigehiro Katoh; Masayuki Hyodo; Giday WoldeGabriel; William K. Hart; Anne Delagnes; Berhane Asfaw; Yonas Beyene,2025-10-01,Journal of Human Evolution,crossref,chronology,https://doi.org/10.1016/j.jhevol.2025.103748,0,en,journal-article,2025,2460949.5,722785.5,7bbc1aa73605520501384ef211a7c907,2025-11-04 00:22:52
935,10.5406/1945662x.124.4.03,"The Rune Poems: Origin, Intertextual Links, and Revised Chronology",,Mikael Males,2025-10-01,The Journal of English and Germanic Philology,crossref,chronology,https://doi.org/10.5406/1945662x.124.4.03,0,en,journal-article,2025,2460949.5,722785.5,13bf30d75f5800d81cd176f85fe2010b,2025-11-04 00:22:52
936,10.1016/j.gexplo.2025.107797,"Geochemical characteristics and U Pb chronology of detrital zircon in the Neogene Shizigou Formation, Qigequan area, western Qaidam Basin: Implications for tectonics, paleoclimate, and uranium sources",,Chao Zhang; Shanbo Wang; Yinhang Cheng; Jiarun Tu; Reng’’an Yu; Ping Feng; Zhifeng Zuo; Yongliang Zang,2025-10-01,Journal of Geochemical Exploration,crossref,chronology,https://doi.org/10.1016/j.gexplo.2025.107797,2,en,journal-article,2025,2460949.5,722785.5,393a493e28fc547677c4d957ef3ff2d9,2025-11-04 00:22:52
937,10.1016/j.ecss.2025.109454,"A megastorm formation of a coastal lake basin (∼3.9 ka) and subsequent event chronology, southern Eleuthera, The Bahamas",,Lisa E. Park Boush; A. Myrbo; I.V. Buynevich; M.J. Berman; A.V. Michelson; E. Kjellmark; P. Gnivecki; Dawn Beamer,2025-10-01,"Estuarine, Coastal and Shelf Science",crossref,chronology,https://doi.org/10.1016/j.ecss.2025.109454,0,en,journal-article,2025,2460949.5,722785.5,b439b643902bf064bd9f183e188dd755,2025-11-04 00:22:52
938,10.1029/2025je008965,Global Picture of Lunar Basalt Chronology Based on the Automatic Classification of Craters,,Lan Jin; Jian Chen; Yiran Wang; Longjiao Yu; Haozhe Dong; Jingwen Liu; Dijun Guo; Le Qiao; Luyuan Xu; Zongyu Yue,2025-10-01,Journal of Geophysical Research: Planets,crossref,chronology,https://doi.org/10.1029/2025je008965,0,en,journal-article,2025,2460949.5,722785.5,fa05da56340720c65824674d165ed366,2025-11-04 00:22:52
939,10.1016/j.palaeo.2025.113165,"Sediment provenance of megaflood events in the Yarlung-Tsangpo-Brahmaputra: Integrating petrography, Sr-Nd geochemistry, and U-Pb zircon chronology",,Sandeep Panda; Anil Kumar; Saurabh Singhal; Pradeep Srivastava; Satyabrata Das,2025-10-01,"Palaeogeography, Palaeoclimatology, Palaeoecology",crossref,chronology,https://doi.org/10.1016/j.palaeo.2025.113165,0,en,journal-article,2025,2460949.5,722785.5,e417f020a621f590c00790cb0c9553a2,2025-11-04 00:22:52
940,10.1016/j.palwor.2025.201036,"Chronology and geochemistry of radiolarian chert from Zhongba, southern Xizang (Tibet): Implications for the evolution of the Neo-Tethys Ocean",,Han Yan; Han-Ting Zhong; Zong-Qi Lin; Chen-Yu Wang; Ling-Xue Gao; Cai Wang; Ming-Cai Hou,2025-10-01,Palaeoworld,crossref,chronology,https://doi.org/10.1016/j.palwor.2025.201036,0,en,journal-article,2025,2460949.5,722785.5,9453f7146b89b62426b947110d071e4c,2025-11-04 00:22:52
941,10.2307/jj.27710899.24,APPENDIX IV.,,,2025-10-01,"Gendarmes, Bureaucrats, and Jews",crossref,chronology,https://doi.org/10.2307/jj.27710899.24,0,en,book-chapter,2025,2460949.5,722785.5,4d451565f41a5311e6adce8801389a66,2025-11-04 00:22:52
942,10.1016/j.oregeorev.2025.106940,"Genesis and metallogenic geodynamic background of the Banmiaozi gold deposit in the Jiapigou mining district, Jilin Province: Evidence from geology, ore-fluid, isotope geochemistry and metallogenic chronology",,Shu Wang; Jinggui Sun; Jilong Han; Xiaotian Zhang; Xinwen Zhang; Zuochao Lin,2025-10-01,Ore Geology Reviews,crossref,chronology,https://doi.org/10.1016/j.oregeorev.2025.106940,0,en,journal-article,2025,2460949.5,722785.5,5480a82c2f5e3b6912ad7d8799cde22e,2025-11-04 00:22:52
943,10.1016/j.jasrep.2025.105322,Archaeometry of early medieval tuyeres questions the chronology of smelting sites in the Moravian Karst,,Michal Hlavica; Ondřej Merta; Karel Slavíček; Dalibor Všianský; Jana Štulířová,2025-10-01,Journal of Archaeological Science: Reports,crossref,chronology,https://doi.org/10.1016/j.jasrep.2025.105322,0,en,journal-article,2025,2460949.5,722785.5,a4c90aefacf60a7924cf690c91b45a5d,2025-11-04 00:22:52
944,10.1007/s12520-025-02318-z,The technology and chronology reflected in the iron assemblage from the Pazyryk-type burials in the Mongolian Altai and the coming of iron in Mongolia,,Jang-Sik Park; Dunburee Batsukh; Noost Bayarkhuu; Tsagaan Turbat,2025-10-01,Archaeological and Anthropological Sciences,crossref,chronology,https://doi.org/10.1007/s12520-025-02318-z,0,en,journal-article,2025,2460949.5,722785.5,a1553ea8bcd5044bd0fff9ea884b4966,2025-11-04 00:22:52
945,10.1016/j.palaeo.2025.113155,Devonian–Triassic tectonic evolution of the Western Qinling Orogenic Belt of central China: Insights from detrital zircon U Pb chronology and rock geochemistry,,Yan Zhang; Shuang Dai; Futian Liu; Dongbao Guo; Lingfeng Qin; Zhongzhao Ding; Yongfa Chen; Xinnan Fang; Xiaojun Ma; Yu Wang; Hua Li,2025-10-01,"Palaeogeography, Palaeoclimatology, Palaeoecology",crossref,chronology,https://doi.org/10.1016/j.palaeo.2025.113155,1,en,journal-article,2025,2460949.5,722785.5,e79e71ec8513026f791ae8703a14fe96,2025-11-04 00:22:52
946,10.1080/15564894.2025.2547201,"Pre-Columbian cactus spine fishhooks from the Atacama Desert coast: Chronology, design, morphology, and technology",,Benjamín Ballester,2025-10-01,Journal of Island and Coastal Archaeology,crossref,chronology,https://doi.org/10.1080/15564894.2025.2547201,0,en,journal-article,2025,2460949.5,722785.5,2b44a34e0a05a096e18bf7e5e8b74822,2025-11-04 00:22:52
947,10.22271/27069109.2025.v7.i10b.540,"Orpheus Purusha`s Knightly Countries with the Earth`s Mildness Great Mother-1000,000 Years of Megalithic Chronology in the Decrypted Voynich Codex",,Ionut Badea,2025-10-01,International Journal of History,crossref,chronology,https://doi.org/10.22271/27069109.2025.v7.i10b.540,0,en,journal-article,2025,2460949.5,722785.5,e2ea9c3456e537830b3ceac8c273f05d,2025-11-04 00:22:52
948,10.1109/lcomm.2025.3591962,Preserving Simultaneity and Chronology for Sensing in Perceptive Wireless Networks,,João Henrique Inacio de Souza; Fabio Saggese; Beatriz Soret; Petar Popovski,2025-10-01,IEEE Communications Letters,crossref,chronology,https://doi.org/10.1109/lcomm.2025.3591962,0,en,journal-article,2025,2460949.5,722785.5,a56619c9df2f1a87f2d69fb4310cb56d,2025-11-04 00:22:52
949,10.1007/s12583-023-1820-8,Geochemistry and Detrital Zircon U-Pb Chronology of Late Mesozoic Strata in the Western Erlian Basin and Their Indication to Provenance and Uranium Metallization,,Reng-An Yu; Tong Li; Qiang Zhu; Qinghong Si; Jiarun Tu; Shenglong Peng; Yongxiang Tang,2025-10-01,Journal of Earth Science,crossref,chronology,https://doi.org/10.1007/s12583-023-1820-8,0,en,journal-article,2025,2460949.5,722785.5,4ea2d381fffea088abef77268e260c0c,2025-11-04 00:22:52
1076,,"Intelligent Healthcare Ecosystems: Optimizing the Iron Triangle of
  Healthcare (Access, Cost, Quality)","The United States spends nearly 17% of GDP on healthcare yet continues to
face uneven access and outcomes. This well-known trade-off among cost, quality,
and access - the ""iron triangle"" - motivates a system-level redesign. This
paper proposes an Intelligent Healthcare Ecosystem (iHE): an integrated,
data-driven framework that uses generative AI and large language models,
federated learning, interoperability standards (FHIR, TEFCA), and digital twins
to improve access and quality while lowering cost. We review historical
spending trends, waste, and international comparisons; introduce a value
equation that jointly optimizes access, quality, and cost; and synthesize
evidence on the enabling technologies and operating model for iHE. Methods
follow a narrative review of recent literature and policy reports. Results
outline core components (AI decision support, interoperability, telehealth,
automation) and show how iHE can reduce waste, personalize care, and support
value-based payment while addressing privacy, bias, and adoption challenges. We
argue that a coordinated iHE can bend - if not break - the iron triangle,
moving the system toward care that is more accessible, affordable, and high
quality.",Vivek Acharya,2025-10-01,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.03331v1,0,en,preprint,2025,2460949.5,722785.5,a25db2cd26bd12ec504f555657470174,2025-11-04 00:33:39
1077,,"Rapid Scaling of Compositional Uncertainty from Sample to Population
  Levels","Understanding population composition is essential across ecological,
evolutionary, conservation, and resource management contexts. Modern methods
such as genetic stock identification (GSI) estimate the proportion of
individuals from each subpopulation using genetic data. Ideally, these
estimates are obtained through mixture analysis, which captures both sampling
and genetic uncertainty. However, historical datasets often rely on individual
assignment methods that only account for sample-level uncertainty, limiting the
validity of population-level inferences. To address this, we propose a reverse
Dirichlet-multinomial model and derive multiple variance estimators to
propagate uncertainty from the sample to the population level. We extend this
framework to genetic mark-recapture studies, assess performance via simulation,
and apply our method to estimate the escapement of Sockeye Salmon (Oncorhynchus
nerka) in the Taku River.",Yiran Wang; Martin Lysy; Audrey Béliveau,2025-10-01,arXiv preprint,arxiv,historical,http://arxiv.org/abs/2510.00980v1,0,en,preprint,2025,2460949.5,722785.5,6ae9536341bec9579d1368266320b218,2025-11-04 00:33:39
950,10.47417/yar.2025.103.5,Reexamination on the Chronology of Late Neolithic Pottery in the Southern Region,,Hyunkyung Song,2025-09-30,The Yeongnam Archaeological Society,crossref,chronology,https://doi.org/10.47417/yar.2025.103.5,0,en,journal-article,2025,2460948.5,722784.5,1fc98a20329f254a8d33521c6c7aeab0,2025-11-04 00:22:52
951,10.1080/00144940.2025.2567544,"Daisy Fay’s Maternity: A Revision to the Chronology of
            <i>The Great Gatsby</i>",,Paul J. Stapleton,2025-09-30,The Explicator,crossref,chronology,https://doi.org/10.1080/00144940.2025.2567544,0,en,journal-article,2025,2460948.5,722784.5,d05403940cf6d87ff4dba9cfae86fa6c,2025-11-04 00:22:52
952,10.1093/sipri/9780198979791.003.0018,Chronology 2024,,Stockholm International Peace Research Institute,2025-09-30,SIPRI Yearbook 2025,crossref,chronology,https://doi.org/10.1093/sipri/9780198979791.003.0018,0,en,book-chapter,2025,2460948.5,722784.5,a36cc111088a704c01da9be0813dfda4,2025-11-04 00:22:52
953,10.31889/kll.2025.9.212.505,Supplementing the Pre-Liberation Chronology of Son So-hee and Unearthing Works from Her Time as a Manseon Ilbo Journalist,,Yun-jeong Jo,2025-09-30,The Korean Language and Literature,crossref,chronology,https://doi.org/10.31889/kll.2025.9.212.505,0,en,journal-article,2025,2460948.5,722784.5,cef3b5330c752fec64888ef37c922c13,2025-11-04 00:22:52
954,10.47439/jkras.2025.3.725,"Revisiting the Chronology and Regional Interactions of the Xiaoheyan Culture (小河沿文化) in Liaoxi, China",,Yerin Moon,2025-09-30,The Korean Archaeological Society,crossref,chronology,https://doi.org/10.47439/jkras.2025.3.725,0,en,journal-article,2025,2460948.5,722784.5,6a0ff30fbdaed1e5993382b8277b85e8,2025-11-04 00:22:52
960,10.1145/3743135,"Scheduling Language Chronology: Past, Present, and Future",,Mary Hall; Cosmin E. Oancea; Anne C. Elster; Ari Rasch; Sameeran Joshi; Amir Mohammad Tavakkoli; Richard Schulze,2025-09-30,ACM Transactions on Architecture and Code Optimization,crossref,chronology,https://doi.org/10.1145/3743135,0,en,journal-article,2025,2460948.5,722784.5,a6a1bb7a95a74a03794350868bc1c397,2025-11-04 00:22:52
961,10.1029/2025gl116654,Evidence for an Early Formation of Serenitatis Basin at 4.25 Ga Shifts Lunar Chronology,,Evan Bjonnes; Brandon C. Johnson; Adrien Broquet; Ian Garrick‐Bethell; Jeffrey C. Andrews‐Hanna; Shigeru Wakita; Walter S. Kiefer,2025-09-28,Geophysical Research Letters,crossref,chronology,https://doi.org/10.1029/2025gl116654,0,en,journal-article,2025,2460946.5,722782.5,63c0039361f5a0e7ce22993725509a08,2025-11-04 00:22:52
955,10.3390/min15101024,"Provenance of Middle-Upper Permian Sandstones in Lintan and Jiangligou Areas, West Qinling, China: Insights from Geochemistry, Detrital Zircon Chronology, and Hf Isotopes",,Ziwen Jiang; Lamao Meiduo; Zhichao Li; Zhengtao Zhang; Xiangjun Li; Xiwei Qin; Shangwei Ma; Jinhai Ma; Jie Li; Wenzhi Ma; Weiran Zhao; Wenqi Pan; Ziqiang Tian,2025-09-27,Minerals,crossref,chronology,https://doi.org/10.3390/min15101024,0,en,journal-article,2025,2460945.5,722781.5,46f69953f8b93d814bcd9b7abf363709,2025-11-04 00:22:52
956,10.24852/pa2025.3.53.171.182,Makaryevskoye Hillfort. Chronology and Material Culture,,Eduard I. Orudzhov; Gulshat Sh. Asylgaraeva,2025-09-25,Povolzhskaya Arkheologiya (The Volga River Region Archaeology),crossref,chronology,https://doi.org/10.24852/pa2025.3.53.171.182,0,en,journal-article,2025,2460943.5,722779.5,72ddfdfb2e0f9fe7a2894ce66d933952,2025-11-04 00:22:52
957,10.63181/ujcvs.2025.33(3).122-129,Surgical Outcomes in the Era of COVID-19: A Stratified Analysis Based on Infection Chronology,,Dmytro M. Kosovan,2025-09-25,Ukrainian Journal of Cardiovascular Surgery,crossref,chronology,https://doi.org/10.63181/ujcvs.2025.33(3).122-129,0,en,journal-article,2025,2460943.5,722779.5,f8832635c18a8b68ef593b3accee7e3c,2025-11-04 00:22:52
958,10.2307/jj.25465102.4,Chronology,,,2025-09-23,Julie Dash,crossref,chronology,https://doi.org/10.2307/jj.25465102.4,0,en,book-chapter,2025,2460941.5,722777.5,42b92395aae0605b660a69c652b84dc1,2025-11-04 00:22:52
959,10.1017/rdc.2025.10136,"A question of burial chronology: Crypts 1–3 on Kom H at Old Dongola, Sudan",,Robert J. Stark; Robert Mahler; Artur Obłuski,2025-09-23,Radiocarbon,crossref,chronology,https://doi.org/10.1017/rdc.2025.10136,0,en,journal-article,2025,2460941.5,722777.5,46779d66b32ab7f225c889f0cc2d5a92,2025-11-04 00:22:52
963,10.2307/jj.30522583.34,Chronology,,,2025-09-16,Kant,crossref,chronology,https://doi.org/10.2307/jj.30522583.34,0,en,book-chapter,2025,2460934.5,722770.5,adcaebe80bbe4ef2b7817cd9d0aa0ce5,2025-11-04 00:22:52
964,10.2307/jj.11634932.49,Adirondack Chronology,,,2025-09-15,The Great Experiment in Conservation,crossref,chronology,https://doi.org/10.2307/jj.11634932.49,0,en,book-chapter,2025,2460933.5,722769.5,debc8b905f434c05578c0829b00f4859,2025-11-04 00:22:52
965,10.1017/aaq.2025.10120,Comment on “Retiring the Projectile Point Series Concept and Chronology in the Great Basin and Colorado Plateau”,,Geoffrey M. Smith; Richard L. Rosencrance,2025-09-12,American Antiquity,crossref,chronology,https://doi.org/10.1017/aaq.2025.10120,0,en,journal-article,2025,2460930.5,722766.5,0a500563d9afa64f141368d57d2c1247,2025-11-04 00:22:52
966,10.1126/sciadv.adx8837,A radiometric timescale challenges the chronology of the iconic 1992 Guliya ice core,,Shugui Hou; Theo M. Jenk; Wei Jiang; Wangbin Zhang; Huanting Hu; Xin Feng; Hao Li; Shuang-Ye Wu; Hongxi Pang; Jinhai Yu; Renhui Huang; Zheng-Tian Lu; Guo-Min Yang; Michael Bender; Margit Schwikowski,2025-09-12,Science Advances,crossref,chronology,https://doi.org/10.1126/sciadv.adx8837,0,en,journal-article,2025,2460930.5,722766.5,3cc063eee22ee79e34cd19fcab866a6f,2025-11-04 00:22:52
