id,title,content,date_str,year_abs,month,day,jd,am_day,source_type,source_database,source_url,language,category,subcategory,location,coordinates,people,places,keywords,confidence_score,data_hash,created_at,updated_at
304,Research on chronology - Paper 10,This paper explores chronology from a historical perspective with modern analytical methods.,1972-12-26,1972,1,1,2441677.5,703513.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""chronology""]",0.9,c4d23ce3bbadb5081a9f0c11544b2315,2025-11-04 00:25:20,2025-11-04 00:25:20
157,23 kwietnia,": Tomoji Abe , japoński prozaik, nowelista, krytyk, badacz i tłumacz literatury angielskiej (ur. 1903 ) Allegro Grandi , włoski kolarz szosowy (ur. 1907 )",1973.0-04-23,1973,4,23,2441796.5,703632.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_kwietnia#Zmarli,pl,zgony,,,,[],[],[],0.8,658eb2fa3ac94051659eabda3a2c5431,2025-11-04 00:25:20,2025-11-04 00:25:20
501,Research on ancient - Paper 7,This paper explores ancient from a historical perspective with modern analytical methods.,1974-06-25,1974,1,1,2442223.5,704059.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""ancient""]",0.9,70650758f12668c609ac25e6d85d1143,2025-11-04 00:42:42,2025-11-04 00:42:42
71,13 listopada,Zakończono budowę Obserwatorium Wysokogórskiego na Śnieżce .,1974.0-11-13,1974,11,13,2442365.5,704201.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/13_listopada#Wydarzenia_w_Polsce,pl,wydarzenia,,,,[],[],[],0.8,6206270ef8311c2483cf758e2a084182,2025-11-04 00:25:20,2025-11-04 00:25:20
263,Research on medieval - Paper 9,This paper explores medieval from a historical perspective with modern analytical methods.,1974-12-04,1974,1,1,2442385.5,704221.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""medieval""]",0.9,558260af979d44c7926885ebf100008c,2025-11-04 00:25:20,2025-11-04 00:25:20
162,22 grudnia,": Feliks Chodżojan , ormiański piłkarz Desisław Czukołow , bułgarski polityk, eurodeputowany (zm. 2022 ) Daniel García , hiszpański piłkarz Christian Hoffmann , austriacki biegacz narciarski Goran Karadžić , serbski koszykarz Dagmar Mair unter der Eggen , włoska snowboardzistka pochodzenia tyrolskiego Ewa Rybak , polska lekkoatletka, oszczepniczka",1974.0-12-22,1974,12,22,2442404.5,704240.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,f8008fcc51f2b3638445b94e957bcfb0,2025-11-04 00:25:20,2025-11-04 00:25:20
224,Research on history - Paper 10,This paper explores history from a historical perspective with modern analytical methods.,1975-06-11,1975,1,1,2442574.5,704410.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""history""]",0.9,ba31f3618973a2b80b2937015307696f,2025-11-04 00:25:20,2025-11-04 00:25:20
531,Research on chronology - Paper 17,This paper explores chronology from a historical perspective with modern analytical methods.,1975-07-05,1975,1,1,2442598.5,704434.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""chronology""]",0.9,19c2740226ec7328c90c1d887b2a3af0,2025-11-04 00:42:42,2025-11-04 00:42:42
229,Research on history - Paper 15,This paper explores history from a historical perspective with modern analytical methods.,1975-10-03,1975,1,1,2442688.5,704524.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""history""]",0.9,cbf9525a679eddf4a8c5ac9334105b20,2025-11-04 00:25:20,2025-11-04 00:25:20
33,21 listopada,": Dario Šimić , chorwacki piłkarz Miles Simon , amerykańsko-szwedzki koszykarz, trener, komentator telewizyjny Aaron Solowoniuk , kanadyjski perkusista, członek zespołu Billy Talent",1975.0-11-21,1975,11,21,2442738.5,704574.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/21_listopada#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,953543fb38f39d71450d8381e905cc37,2025-11-04 00:25:20,2025-11-04 00:25:20
533,Research on chronology - Paper 19,This paper explores chronology from a historical perspective with modern analytical methods.,1976-04-04,1976,1,1,2442872.5,704708.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""chronology""]",0.9,6392590caf709904d492e16ae97cec00,2025-11-04 00:42:42,2025-11-04 00:42:42
309,Research on chronology - Paper 15,This paper explores chronology from a historical perspective with modern analytical methods.,1976-05-24,1976,1,1,2442922.5,704758.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""chronology""]",0.9,3808894c4cd1687d9485a945d1032a00,2025-11-04 00:25:20,2025-11-04 00:25:20
60,11 czerwca,": Gaëtan Englebert , belgijski piłkarz Bogumił Godfrejów , polski operator filmowy Paulina Stochniałek , polska menedżer, samorządowiec, członek zarządu województwa wielkopolskiego Reiko Tosa , japońska lekkoatletka, biegaczka długodystansowa",1976.0-06-11,1976,6,11,2442941.5,704777.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/11_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,710e5a7d2afbacbdc1b168f9fabc4167,2025-11-04 00:25:20,2025-11-04 00:25:20
387,Research on medieval - Paper 13,This paper explores medieval from a historical perspective with modern analytical methods.,1976-08-06,1976,1,1,2442996.5,704832.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""medieval""]",0.9,0deee271acfc552c403a83c106aa2091,2025-11-04 00:30:56,2025-11-04 00:30:56
41,17 sierpnia,": Maurice Dobb , brytyjski ekonomista marksistowski (ur. 1900 ) Maciej Masłowski , polski historyk sztuki (ur. 1901 )",1976.0-08-17,1976,8,17,2443008.5,704844.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,7a6c9a5e328f821db0e345f3a2b87235,2025-11-04 00:25:20,2025-11-04 00:25:20
245,Research on archaeology - Paper 11,This paper explores archaeology from a historical perspective with modern analytical methods.,1976-09-16,1976,1,1,2443037.5,704873.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""archaeology""]",0.9,8dc556844097a6d408b8bfe0a430ff1c,2025-11-04 00:25:20,2025-11-04 00:25:20
223,Research on history - Paper 9,This paper explores history from a historical perspective with modern analytical methods.,1976-11-08,1976,1,1,2443090.5,704926.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""history""]",0.9,ed0eebbc2805ebb99449c615161dd464,2025-11-04 00:25:20,2025-11-04 00:25:20
283,Research on ancient - Paper 9,This paper explores ancient from a historical perspective with modern analytical methods.,1977-05-13,1977,1,1,2443276.5,705112.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""ancient""]",0.9,4bebf4071d0aef9b7be4168e53997bb6,2025-11-04 00:25:20,2025-11-04 00:25:20
426,Research on chronology - Paper 12,This paper explores chronology from a historical perspective with modern analytical methods.,1977-07-27,1977,1,1,2443351.5,705187.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""chronology""]",0.9,5a60b585e9ba1293df0083dc5dbe4c82,2025-11-04 00:30:56,2025-11-04 00:30:56
63,7 sierpnia,": Jamey Jasta , amerykański muzyk, wokalista, członek zespołu Hatebreed Aleksandra Kurzak , polska śpiewaczka operowa (sopran) Samantha Ronson , brytyjska piosenkarka, autorka tekstów, didżejka Grzegorz Stępień , polski basista, członek zespołów: Oddział Zamknięty i Bimber Polland Adam Zaczkowski , polski samorządowiec i urzędnik, wicewojewoda śląski",1977.0-08-07,1977,8,7,2443363.5,705199.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/7_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,958b5aa08fa08102955bf1f67ef7897a,2025-11-04 00:25:20,2025-11-04 00:25:20
31,7 października,": Sékou Berthé , malijski piłkarz Dan Beutler , szwedzki piłkarz ręczny, bramkarz Lapo Elkann , włoski przemysłowiec Matthew Greywolf , niemiecki gitarzysta, członek zespołu Powerwolf",1977.0-10-07,1977,10,7,2443424.5,705260.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/7_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,b791b2c6fd9d60b11698ccd1e542fa7a,2025-11-04 00:25:20,2025-11-04 00:25:20
57,20 grudnia,": Robert Kubiszyn , polski muzyk jazzowy, kompozytor, aranżer, producent muzyczny Petr Zapletal , czeski siatkarz",1977.0-12-20,1977,12,20,2443498.5,705334.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/20_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,17d91e9270f822b3424dd339b72e8504,2025-11-04 00:25:20,2025-11-04 00:25:20
413,Research on ancient - Paper 19,This paper explores ancient from a historical perspective with modern analytical methods.,1978-01-24,1978,1,1,2443532.5,705368.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""ancient""]",0.9,a731ff77ba6b4d38ba7e678315e1ca6f,2025-11-04 00:30:56,2025-11-04 00:30:56
417,Research on chronology - Paper 3,This paper explores chronology from a historical perspective with modern analytical methods.,1978-03-05,1978,1,1,2443572.5,705408.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""chronology""]",0.9,266eb468920a5fdae1a8843309577163,2025-11-04 00:30:56,2025-11-04 00:30:56
383,Research on medieval - Paper 9,This paper explores medieval from a historical perspective with modern analytical methods.,1978-04-03,1978,1,1,2443601.5,705437.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""medieval""]",0.9,c77c01e2090e238f3116616043ccad5c,2025-11-04 00:30:56,2025-11-04 00:30:56
430,Research on chronology - Paper 16,This paper explores chronology from a historical perspective with modern analytical methods.,1978-09-07,1978,1,1,2443758.5,705594.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""chronology""]",0.9,e6a2345102413a13a95ae67a37cb6178,2025-11-04 00:30:56,2025-11-04 00:30:56
87,12 września,": Elisabetta Canalis , włoska aktorka Fábio Costa de Brito , brazylijski piłkarz Lukáš Došek , czeski piłkarz Tomáš Došek , czeski piłkarz Marko Jarić , serbski koszykarz Benjamin McKenzie , amerykański aktor Michael Paget , brytyjski gitarzysta, członek zespołu Bullet for My Valentine",1978.0-09-12,1978,9,12,2443764.5,705600.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/12_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,8ddbbacceaa69a75904d77844be7f821,2025-11-04 00:25:20,2025-11-04 00:25:20
509,Research on ancient - Paper 15,This paper explores ancient from a historical perspective with modern analytical methods.,1978-12-16,1978,1,1,2443858.5,705694.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""ancient""]",0.9,04fad6d9e556308ad896458fb4eea58f,2025-11-04 00:42:42,2025-11-04 00:42:42
422,Research on chronology - Paper 8,This paper explores chronology from a historical perspective with modern analytical methods.,1979-04-04,1979,1,1,2443967.5,705803.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""chronology""]",0.9,08f6cfb9c2707309da56001a83afe5b6,2025-11-04 00:30:56,2025-11-04 00:30:56
530,Research on chronology - Paper 16,This paper explores chronology from a historical perspective with modern analytical methods.,1979-07-17,1979,1,1,2444071.5,705907.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""chronology""]",0.9,84d858694959e5f1e362780d8d4525e0,2025-11-04 00:42:42,2025-11-04 00:42:42
366,Research on archaeology - Paper 12,This paper explores archaeology from a historical perspective with modern analytical methods.,1979-08-20,1979,1,1,2444105.5,705941.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""archaeology""]",0.9,bd97bd7486f880e0f407f41f916ac93e,2025-11-04 00:30:56,2025-11-04 00:30:56
409,Research on ancient - Paper 15,This paper explores ancient from a historical perspective with modern analytical methods.,1979-08-24,1979,1,1,2444109.5,705945.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""ancient""]",0.9,26b335a3e0289802e3d8ffb3e2ba5da2,2025-11-04 00:30:56,2025-11-04 00:30:56
93,14 października,": Clarke Carlisle , angielski piłkarz Stacy Keibler , amerykańska wrestlerka, aktorka, modelka Mindaugas Mizgaitis , litewski zapaśnik Cédric Moubamba , gaboński piłkarz Marcus Paus , norweski kompozytor Guillermo Pérez , meksykański taekwondzista Rodrigo Tello , chilijski piłkarz Won Hye-kyung , południowokoreańska łyżwiarka szybka, specjalistka short tracku",1979.0-10-14,1979,10,14,2444161.5,705997.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/14_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,cced28225f0b58fd91c4275e2550e793,2025-11-04 00:25:20,2025-11-04 00:25:20
365,Research on archaeology - Paper 11,This paper explores archaeology from a historical perspective with modern analytical methods.,1979-12-28,1979,1,1,2444235.5,706071.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""archaeology""]",0.9,a3022e70b8035b21647932f4598c3809,2025-11-04 00:30:56,2025-11-04 00:30:56
458,Research on archaeology - Paper 4,This paper explores archaeology from a historical perspective with modern analytical methods.,1980-12-15,1980,1,1,2444588.5,706424.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""archaeology""]",0.9,b8fcc56392200b0bd58f86b6c246052a,2025-11-04 00:42:42,2025-11-04 00:42:42
62,23 grudnia,": Alojzy Czarnecki , polski fotograf (ur. 1893 ) Aniela Pawlikowska , polska malarka, portrecistka, ilustratorka (ur. 1901 )",1980.0-12-23,1980,12,23,2444597.5,706433.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,e5619defa87ead37cfa7cd730fb8113a,2025-11-04 00:25:20,2025-11-04 00:25:20
8,25 grudnia,": Siarhiej Dziarhaj , białoruski poeta, tłumacz (ur. 1907 ) Josef Krämer , niemiecki prawnik, polityk nazistowski (ur. 1904 ) Marcel Langiller , francuski piłkarz (ur. 1908 ) Konrad Libicki , polski podpułkownik, dyplomata, dziennikarz, działacz emigracyjny (ur. 1891 ) Jan Popek , polski malarz, grafik (ur. 1942 )",1980.0-12-25,1980,12,25,2444599.5,706435.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/25_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,02a4c8e0c44593727cc7b9358edc35d3,2025-11-04 00:25:20,2025-11-04 00:25:20
403,Research on ancient - Paper 9,This paper explores ancient from a historical perspective with modern analytical methods.,1981-01-18,1981,1,1,2444622.5,706458.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""ancient""]",0.9,0109d0b82100dfbbf4b19f54436f64b4,2025-11-04 00:30:56,2025-11-04 00:30:56
424,Research on chronology - Paper 10,This paper explores chronology from a historical perspective with modern analytical methods.,1981-01-24,1981,1,1,2444628.5,706464.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""chronology""]",0.9,192016f7747274995a21fe9fbdb9d08d,2025-11-04 00:30:56,2025-11-04 00:30:56
493,Research on medieval - Paper 19,This paper explores medieval from a historical perspective with modern analytical methods.,1981-01-24,1981,1,1,2444628.5,706464.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""medieval""]",0.9,fb5da81772b737ebfa5144c20f96001a,2025-11-04 00:42:42,2025-11-04 00:42:42
308,Research on chronology - Paper 14,This paper explores chronology from a historical perspective with modern analytical methods.,1981-05-19,1981,1,1,2444743.5,706579.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.13,en,scientific_paper,journal_article,,,"[""Author 14"", ""Co-Author 14""]",[],"[""chronology""]",0.9,fe34e1b678a5ad3279b70ddd0ef40683,2025-11-04 00:25:20,2025-11-04 00:25:20
368,Research on archaeology - Paper 14,This paper explores archaeology from a historical perspective with modern analytical methods.,1981-07-08,1981,1,1,2444793.5,706629.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.13,en,scientific_paper,journal_article,,,"[""Author 14"", ""Co-Author 14""]",[],"[""archaeology""]",0.9,5158fc063fec21bde3599cb9f31c57dc,2025-11-04 00:30:56,2025-11-04 00:30:56
234,Research on history - Paper 20,This paper explores history from a historical perspective with modern analytical methods.,1981-08-11,1981,1,1,2444827.5,706663.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""history""]",0.9,6352629d352f2b984585db1bbdbbaea2,2025-11-04 00:25:20,2025-11-04 00:25:20
519,Research on chronology - Paper 5,This paper explores chronology from a historical perspective with modern analytical methods.,1981-08-14,1981,1,1,2444830.5,706666.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.4,en,scientific_paper,journal_article,,,"[""Author 5"", ""Co-Author 5""]",[],"[""chronology""]",0.9,a9817624dc216a7f7bad46735145405c,2025-11-04 00:42:42,2025-11-04 00:42:42
517,Research on chronology - Paper 3,This paper explores chronology from a historical perspective with modern analytical methods.,1981-10-24,1981,1,1,2444901.5,706737.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""chronology""]",0.9,ab11b70ce38c3d27f72542a57ce8ec4f,2025-11-04 00:42:42,2025-11-04 00:42:42
137,11 stycznia,": Tony Allen , amerykański koszykarz Amar Benikhlef , algierski judoka Magdalena Biejat , polska działaczka społeczna, polityk, poseł na Sejm i senator RP Dienis Kołodin , rosyjski piłkarz Uroš Mirković , serbski koszykarz Mohammad Nosrati , irański piłkarz Nattaporn Phanrit , tajski piłkarz Eduardo Saragó , wenezuelski trener piłkarski",1982.0-01-11,1982,1,11,2444981.5,706817.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/11_stycznia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,1e8fc666ea5087f16ed2204335cae131,2025-11-04 00:25:20,2025-11-04 00:25:20
427,Research on chronology - Paper 13,This paper explores chronology from a historical perspective with modern analytical methods.,1982-01-13,1982,1,1,2444982.5,706818.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""chronology""]",0.9,b074427186efe09f75e6e33a7c2c630e,2025-11-04 00:30:56,2025-11-04 00:30:56
211,27 kwietnia,": Boldizsár Bodor , węgierski piłkarz Dan Černý , czeski autor komiksów, ilustrator, animator, muzyk Moajad Abu Keszek , jordański piłkarz Satomi Kubokura , japońska lekkoatletka, płotkarka Paweł Smirnow , rosyjski szachista Estefanía Torres Martínez , hiszpańska pedagog, polityk, eurodeputowana",1982.0-04-27,1982,4,27,2445087.5,706923.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,54452c42204a3f5027128b434cb71b7d,2025-11-04 00:25:20,2025-11-04 00:25:20
420,Research on chronology - Paper 6,This paper explores chronology from a historical perspective with modern analytical methods.,1982-06-07,1982,1,1,2445127.5,706963.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""chronology""]",0.9,566e3e912a0e19f8c394dc86c839b12b,2025-11-04 00:30:56,2025-11-04 00:30:56
436,Research on history - Paper 2,This paper explores history from a historical perspective with modern analytical methods.,1982-07-18,1982,1,1,2445168.5,707004.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""history""]",0.9,58b338f121129ddc7108e8f37e434439,2025-11-04 00:42:42,2025-11-04 00:42:42
516,Research on chronology - Paper 2,This paper explores chronology from a historical perspective with modern analytical methods.,1982-11-15,1982,1,1,2445288.5,707124.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.1,en,scientific_paper,journal_article,,,"[""Author 2"", ""Co-Author 2""]",[],"[""chronology""]",0.9,92cdcb333c1fa5a22bf27a3e58da6f42,2025-11-04 00:42:42,2025-11-04 00:42:42
463,Research on archaeology - Paper 9,This paper explores archaeology from a historical perspective with modern analytical methods.,1983-01-11,1983,1,1,2445345.5,707181.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""archaeology""]",0.9,9a8b6e5cf1f06e06338a7af96c541c86,2025-11-04 00:42:42,2025-11-04 00:42:42
267,Research on medieval - Paper 13,This paper explores medieval from a historical perspective with modern analytical methods.,1983-06-07,1983,1,1,2445492.5,707328.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.12,en,scientific_paper,journal_article,,,"[""Author 13"", ""Co-Author 13""]",[],"[""medieval""]",0.9,7e3a5471d1d6b0f78d3fe316cd9f2da4,2025-11-04 00:25:20,2025-11-04 00:25:20
502,Research on ancient - Paper 8,This paper explores ancient from a historical perspective with modern analytical methods.,1983-06-13,1983,1,1,2445498.5,707334.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""ancient""]",0.9,ad5f558be67ddf82abab4e4b00d97fd1,2025-11-04 00:42:42,2025-11-04 00:42:42
472,Research on archaeology - Paper 18,This paper explores archaeology from a historical perspective with modern analytical methods.,1983-07-15,1983,1,1,2445530.5,707366.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.17,en,scientific_paper,journal_article,,,"[""Author 18"", ""Co-Author 18""]",[],"[""archaeology""]",0.9,229d6517915b1d841ff05bea4ba3bc84,2025-11-04 00:42:42,2025-11-04 00:42:42
435,Research on history - Paper 1,This paper explores history from a historical perspective with modern analytical methods.,1983-08-12,1983,1,1,2445558.5,707394.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""history""]",0.9,ab9adb1b4f39dd1b9bb0fa9f3e325b01,2025-11-04 00:42:42,2025-11-04 00:42:42
342,Research on history - Paper 8,This paper explores history from a historical perspective with modern analytical methods.,1983-09-18,1983,1,1,2445595.5,707431.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""history""]",0.9,ae59bf51fafc5353f98948c4b335d85f,2025-11-04 00:30:56,2025-11-04 00:30:56
526,Research on chronology - Paper 12,This paper explores chronology from a historical perspective with modern analytical methods.,1983-10-18,1983,1,1,2445625.5,707461.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""chronology""]",0.9,b091caffcf586952787eb61ced829c73,2025-11-04 00:42:42,2025-11-04 00:42:42
448,Research on history - Paper 14,This paper explores history from a historical perspective with modern analytical methods.,1983-11-12,1983,1,1,2445650.5,707486.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.13,en,scientific_paper,journal_article,,,"[""Author 14"", ""Co-Author 14""]",[],"[""history""]",0.9,86a25cc844b3354286d2896a32d431d1,2025-11-04 00:42:42,2025-11-04 00:42:42
490,Research on medieval - Paper 16,This paper explores medieval from a historical perspective with modern analytical methods.,1984-01-17,1984,1,1,2445716.5,707552.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""medieval""]",0.9,329e900fecf13e3d18d0b4e7213c389d,2025-11-04 00:42:42,2025-11-04 00:42:42
168,30 stycznia,": Jonathan Victor Barros , argentyński bokser Anna Białobrzeska , polska siatkarka Katarína Dudasová , słowacka siatkarka Mai Fukuda , japońska siatkarka Kid Cudi , amerykański raper, wokalista, aktor Tan Xue , chińska szablistka Jacobine Veenhoven , holenderska wioślarka Janusz Wierzgacz , polski dyrygent, kompozytor",1984.0-01-30,1984,1,30,2445730.5,707566.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/30_stycznia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,5ff69e2c7cddd34206f95f077ba471a9,2025-11-04 00:25:20,2025-11-04 00:25:20
289,Research on ancient - Paper 15,This paper explores ancient from a historical perspective with modern analytical methods.,1984-08-01,1984,1,1,2445913.5,707749.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.14,en,scientific_paper,journal_article,,,"[""Author 15"", ""Co-Author 15""]",[],"[""ancient""]",0.9,ad557dde2ab1ce47a9294d8cc5c9e048,2025-11-04 00:25:20,2025-11-04 00:25:20
394,Research on medieval - Paper 20,This paper explores medieval from a historical perspective with modern analytical methods.,1984-08-23,1984,1,1,2445935.5,707771.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""medieval""]",0.9,71e1998ad8d02866c051657835432f88,2025-11-04 00:30:56,2025-11-04 00:30:56
461,Research on archaeology - Paper 7,This paper explores archaeology from a historical perspective with modern analytical methods.,1984-08-28,1984,1,1,2445940.5,707776.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""archaeology""]",0.9,b83590694f780a65509f2f24a9b0863e,2025-11-04 00:42:42,2025-11-04 00:42:42
